"filename", "language", "JSON", "Markdown", "JavaScript", "Batch", "HTML", "Vue", "XML", "YAML", "SCSS", "comment", "blank", "total"
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/ImagePreview/index.vue", "Vue", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 4, 91
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/ImageUpload/index.vue", "Vue", 0, 0, 0, 0, 0, 201, 0, 0, 0, 18, 8, 227
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/Pagination/index.vue", "Vue", 0, 0, 0, 0, 0, 110, 0, 0, 0, 1, 4, 115
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/PanThumb/index.vue", "Vue", 0, 0, 0, 0, 0, 117, 0, 0, 0, 13, 13, 143
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/ParentView/index.vue", "Vue", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/RightPanel/index.vue", "Vue", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 5, 107
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/RightToolbar/index.vue", "Vue", 0, 0, 0, 0, 0, 96, 0, 0, 0, 8, 1, 105
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/RuoYi/Doc/index.vue", "Vue", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 1, 21
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/RuoYi/Git/index.vue", "Vue", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 1, 21
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/Screenfull/index.vue", "Vue", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 4, 58
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/SizeSelect/index.vue", "Vue", 0, 0, 0, 0, 0, 51, 0, 0, 0, 1, 5, 57
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/SvgIcon/index.vue", "Vue", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 5, 62
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/ThemePicker/index.vue", "Vue", 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 25, 174
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/TopNav/index.vue", "Vue", 0, 0, 0, 0, 0, 168, 0, 0, 0, 16, 8, 192
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/components/iFrame/index.vue", "Vue", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 1, 37
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/directive/dialog/drag.js", "JavaScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 13, 8, 64
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/directive/dialog/dragHeight.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 7, 1, 34
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/directive/dialog/dragWidth.js", "JavaScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 7, 1, 30
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/directive/index.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/directive/module/clipboard.js", "JavaScript", 0, 0, 49, 0, 0, 0, 0, 0, 0, 4, 2, 55
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/directive/permission/hasPermi.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 4, 6, 29
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/directive/permission/hasRole.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 4, 6, 29
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/AppMain.vue", "Vue", 0, 0, 0, 0, 0, 62, 0, 0, 0, 3, 11, 76
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/IframeToggle/index.vue", "Vue", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 3, 25
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/InnerLink/index.vue", "Vue", 0, 0, 0, 0, 0, 45, 0, 0, 0, 1, 2, 48
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/Navbar.vue", "Vue", 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 26, 201
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/Settings/index.vue", "Vue", 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 22, 261
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/Sidebar/FixiOSBug.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 1, 26
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/Sidebar/Item.vue", "Vue", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 3, 34
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/Sidebar/Link.vue", "Vue", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 3, 44
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/Sidebar/Logo.vue", "Vue", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 10, 94
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/Sidebar/SidebarItem.vue", "Vue", 0, 0, 0, 0, 0, 90, 0, 0, 0, 4, 7, 101
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/Sidebar/index.vue", "Vue", 0, 0, 0, 0, 0, 54, 0, 0, 0, 1, 3, 58
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/TagsView/ScrollPane.vue", "Vue", 0, 0, 0, 0, 0, 81, 0, 0, 0, 4, 10, 95
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/TagsView/index.vue", "Vue", 0, 0, 0, 0, 0, 320, 0, 0, 0, 6, 7, 333
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/components/index.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/index.vue", "Vue", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 11, 112
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/layout/mixin/ResizeHandler.js", "JavaScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 2, 4, 46
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/main.js", "JavaScript", 0, 0, 56, 0, 0, 0, 0, 0, 0, 19, 12, 87
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/permission.js", "JavaScript", 0, 0, 47, 0, 0, 0, 0, 0, 0, 5, 5, 57
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/plugins/auth.js", "JavaScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 6, 4, 61
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/plugins/cache.js", "JavaScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 6, 2, 78
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/plugins/download.js", "JavaScript", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 4, 73
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/plugins/index.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 5, 2, 21
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/plugins/modal.js", "JavaScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 16, 3, 84
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/plugins/tab.js", "JavaScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 9, 2, 72
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/router/index.js", "JavaScript", 0, 0, 135, 0, 0, 0, 0, 0, 0, 27, 8, 170
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/settings.js", "JavaScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 27, 8, 45
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/store/getters.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/store/index.js", "JavaScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/store/modules/app.js", "JavaScript", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 5, 67
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/store/modules/dict.js", "JavaScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 3, 4, 51
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/store/modules/permission.js", "JavaScript", 0, 0, 121, 0, 0, 0, 0, 0, 0, 6, 7, 134
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/store/modules/settings.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 2, 6, 43
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/store/modules/tagsView.js", "JavaScript", 0, 0, 223, 0, 0, 0, 0, 0, 0, 1, 5, 229
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/store/modules/user.js", "JavaScript", 0, 0, 85, 0, 0, 0, 0, 0, 0, 4, 8, 97
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/auth.js", "JavaScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/dict/Dict.js", "JavaScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 16, 6, 83
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/dict/DictConverter.js", "JavaScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 3, 18
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/dict/DictData.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 6, 1, 14
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/dict/DictMeta.js", "JavaScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 12, 4, 39
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/dict/DictOptions.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 18, 5, 52
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/dict/index.js", "JavaScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 2, 34
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/errorCode.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/generator/config.js", "JavaScript", 0, 0, 433, 0, 0, 0, 0, 0, 0, 1, 5, 439
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/generator/css.js", "JavaScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/generator/drawingDefault.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/generator/html.js", "JavaScript", 0, 0, 322, 0, 0, 0, 0, 0, 0, 4, 34, 360
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/generator/icon.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/generator/js.js", "JavaScript", 0, 0, 213, 0, 0, 0, 0, 0, 0, 2, 22, 237
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/generator/render.js", "JavaScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 1, 8, 127
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/index.js", "JavaScript", 0, 0, 269, 0, 0, 0, 0, 0, 0, 90, 32, 391
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/jsencrypt.js", "JavaScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 3, 7, 31
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/permission.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 10, 6, 51
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/request.js", "JavaScript", 0, 0, 127, 0, 0, 0, 0, 0, 0, 13, 7, 147
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/ruoyi.js", "JavaScript", 0, 0, 190, 0, 0, 0, 0, 0, 0, 25, 19, 234
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/scroll-to.js", "JavaScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 15, 5, 59
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/utils/validate.js", "JavaScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 36, 9, 84
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/components/icons/element-icons.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/components/icons/index.vue", "Vue", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 7, 88
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/components/icons/svg-icons.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/dashboard/BarChart.vue", "Vue", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 5, 103
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/dashboard/LineChart.vue", "Vue", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 3, 136
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/dashboard/PanelGroup.vue", "Vue", 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 23, 182
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/dashboard/PieChart.vue", "Vue", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 4, 80
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/dashboard/RaddarChart.vue", "Vue", 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 5, 117
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/dashboard/mixins/resize.js", "JavaScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 4, 5, 57
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/error/401.vue", "Vue", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 4, 89
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/error/404.vue", "Vue", 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 4, 234
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/index.vue", "Vue", 0, 0, 0, 0, 0, 965, 0, 0, 0, 1, 20, 986
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/index_v1.vue", "Vue", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 12, 99
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/login.vue", "Vue", 0, 0, 0, 0, 0, 212, 0, 0, 0, 3, 5, 220
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/monitor/cache/index.vue", "Vue", 0, 0, 0, 0, 0, 134, 0, 0, 0, 5, 6, 145
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/monitor/cache/list.vue", "Vue", 0, 0, 0, 0, 0, 225, 0, 0, 0, 10, 7, 242
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/monitor/druid/index.vue", "Vue", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 16
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/monitor/logininfor/index.vue", "Vue", 0, 0, 0, 0, 0, 220, 0, 0, 0, 20, 7, 247
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/monitor/online/index.vue", "Vue", 0, 0, 0, 0, 0, 109, 0, 0, 0, 8, 6, 123
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/monitor/operlog/index.vue", "Vue", 0, 0, 0, 0, 0, 284, 0, 0, 0, 22, 8, 314
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/monitor/server/index.vue", "Vue", 0, 0, 0, 0, 0, 198, 0, 0, 0, 3, 7, 208
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/redirect.vue", "Vue", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/register.vue", "Vue", 0, 0, 0, 0, 0, 204, 0, 0, 0, 1, 5, 210
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/config/index.vue", "Vue", 0, 0, 0, 0, 0, 311, 0, 0, 0, 26, 7, 344
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/dept/index.vue", "Vue", 0, 0, 0, 0, 0, 312, 0, 0, 0, 23, 6, 341
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/dict/data.vue", "Vue", 0, 0, 0, 0, 0, 366, 0, 0, 0, 30, 6, 402
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/dict/index.vue", "Vue", 0, 0, 0, 0, 0, 315, 0, 0, 0, 26, 6, 347
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/menu/index.vue", "Vue", 0, 0, 0, 0, 0, 422, 0, 0, 0, 25, 6, 453
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/notice/index.vue", "Vue", 0, 0, 0, 0, 0, 283, 0, 0, 0, 23, 7, 313
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/post/index.vue", "Vue", 0, 0, 0, 0, 0, 279, 0, 0, 0, 24, 7, 310
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/role/authUser.vue", "Vue", 0, 0, 0, 0, 0, 179, 0, 0, 0, 15, 5, 199
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/role/index.vue", "Vue", 0, 0, 0, 0, 0, 549, 0, 0, 0, 49, 7, 605
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/role/selectUser.vue", "Vue", 0, 0, 0, 0, 0, 124, 0, 0, 0, 13, 2, 139
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/user/authRole.vue", "Vue", 0, 0, 0, 0, 0, 102, 0, 0, 0, 10, 5, 117
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/user/index.vue", "Vue", 0, 0, 0, 0, 0, 609, 0, 0, 0, 54, 7, 670
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/user/profile/index.vue", "Vue", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 3, 92
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/user/profile/resetPwd.vue", "Vue", 0, 0, 0, 0, 0, 65, 0, 0, 0, 1, 3, 69
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/user/profile/userAvatar.vue", "Vue", 0, 0, 0, 0, 0, 170, 0, 0, 0, 14, 4, 188
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/system/user/profile/userInfo.vue", "Vue", 0, 0, 0, 0, 0, 72, 0, 0, 0, 1, 3, 76
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/build/CodeTypeDialog.vue", "Vue", 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 2, 107
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/build/DraggableItem.vue", "Vue", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 6, 101
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/build/IconsDialog.vue", "Vue", 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 3, 124
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/build/RightPanel.vue", "Vue", 0, 0, 0, 0, 0, 215, 0, 0, 0, 732, 0, 947
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/build/TreeNodeDialog.vue", "Vue", 0, 0, 0, 0, 0, 147, 0, 0, 0, 1, 2, 150
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/build/index.vue", "Vue", 0, 0, 0, 0, 0, 747, 0, 0, 0, 4, 18, 769
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/gen/basicInfoForm.vue", "Vue", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 2, 61
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/gen/editTable.vue", "Vue", 0, 0, 0, 0, 0, 219, 0, 0, 0, 12, 4, 235
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/gen/genInfoForm.vue", "Vue", 0, 0, 0, 0, 0, 286, 0, 0, 0, 4, 10, 300
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/gen/importTable.vue", "Vue", 0, 0, 0, 0, 0, 107, 0, 0, 0, 12, 2, 121
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/gen/index.vue", "Vue", 0, 0, 0, 0, 0, 308, 0, 0, 0, 25, 5, 338
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/src/views/tool/swagger/index.vue", "Vue", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 16
"/home/winter/data/workspace_idea/RuoYi-Vue/ruoyi-ui/vue.config.js", "JavaScript", 0, 0, 114, 0, 0, 0, 0, 0, 0, 15, 8, 137
"Total", "-", 91, 21, 4736, 27, 232, 15594, 166, 5, 844, 2110, 1302, 25128
